1,659,123.90,130.76,15.71,7.52,1,-1,-1,-1
1,660,77.06,191.16,7.26,14.72,1,-1,-1,-1
1,661,89.12,98.82,8.19,15.88,1,-1,-1,-1
1,662,150.16,130.62,14.85,7.35,1,-1,-1,-1
1,663,42.97,131.08,18.11,8.21,1,-1,-1,-1
1,664,15.41,130.77,17.27,7.54,1,-1,-1,-1
1,665,76.99,219.32,8.77,17.54,1,-1,-1,-1
1,666,90.27,34.41,8.20,18.90,1,-1,-1,-1
1,667,227.17,225.86,7.81,16.28,1,-1,-1,-1
1,668,227.64,249.30,8.32,14.67,1,-1,-1,-1
1,669,89.79,64.36,8.11,18.46,1,-1,-1,-1
2,659,123.70,130.83,16.09,7.66,1,-1,-1,-1
2,660,77.12,191.06,7.33,14.75,1,-1,-1,-1
2,661,89.33,102.33,8.53,16.53,1,-1,-1,-1
2,662,150.21,130.66,14.92,7.39,1,-1,-1,-1
2,663,42.97,131.11,18.07,8.25,1,-1,-1,-1
2,664,15.38,130.77,17.46,7.61,1,-1,-1,-1
2,665,77.07,219.10,8.63,17.48,1,-1,-1,-1
2,666,90.17,36.43,8.24,19.29,1,-1,-1,-1
2,667,227.26,225.95,7.79,16.21,1,-1,-1,-1
2,668,227.67,249.40,8.39,15.01,1,-1,-1,-1
2,669,89.84,67.10,7.53,16.92,1,-1,-1,-1
3,659,123.73,130.81,16.01,7.62,1,-1,-1,-1
3,660,77.08,191.17,7.25,14.64,1,-1,-1,-1
3,661,89.88,106.22,7.94,15.73,1,-1,-1,-1
3,662,150.18,130.64,14.90,7.38,1,-1,-1,-1
3,663,42.84,131.09,18.09,8.24,1,-1,-1,-1
3,664,15.15,130.87,17.73,7.67,1,-1,-1,-1
3,665,77.19,219.64,8.76,17.89,1,-1,-1,-1
3,666,90.05,37.68,8.23,19.00,1,-1,-1,-1
3,667,227.09,225.70,7.68,16.15,1,-1,-1,-1
3,669,89.73,69.86,7.65,16.62,1,-1,-1,-1
4,659,123.70,130.80,16.08,7.63,1,-1,-1,-1
4,660,77.15,191.29,7.29,14.78,1,-1,-1,-1
4,661,90.47,110.65,7.98,16.05,1,-1,-1,-1
4,662,150.18,130.69,14.85,7.35,1,-1,-1,-1
4,663,42.72,131.11,18.26,8.31,1,-1,-1,-1
4,664,15.73,130.80,17.05,7.54,1,-1,-1,-1
4,665,77.14,218.56,8.20,16.75,1,-1,-1,-1
4,666,89.65,40.82,8.39,19.07,1,-1,-1,-1
4,667,227.05,225.50,7.71,16.10,1,-1,-1,-1
5,659,123.67,130.76,16.13,7.60,1,-1,-1,-1
5,660,77.06,191.24,7.35,14.84,1,-1,-1,-1
5,661,91.12,114.98,7.58,15.18,1,-1,-1,-1
5,662,150.22,130.63,14.89,7.40,1,-1,-1,-1
5,663,43.05,131.06,17.95,8.17,1,-1,-1,-1
5,664,16.02,130.82,17.02,7.55,1,-1,-1,-1
5,665,77.29,218.77,8.62,17.21,1,-1,-1,-1
5,666,89.60,42.49,8.51,18.81,1,-1,-1,-1
5,667,227.31,225.79,7.58,15.94,1,-1,-1,-1
5,671,89.85,7.12,8.12,13.74,1,-1,-1,-1
5,668,227.58,249.68,8.06,14.76,1,-1,-1,-1
6,659,123.67,130.77,16.16,7.60,1,-1,-1,-1
6,660,77.20,191.07,7.36,14.86,1,-1,-1,-1
6,661,90.84,120.09,7.83,15.52,1,-1,-1,-1
6,662,150.21,130.64,14.94,7.43,1,-1,-1,-1
6,663,42.80,131.11,18.12,8.23,1,-1,-1,-1
6,664,15.30,130.85,17.54,7.64,1,-1,-1,-1
6,665,76.86,219.37,8.71,17.61,1,-1,-1,-1
6,666,89.46,44.07,8.22,18.06,1,-1,-1,-1
6,667,226.88,225.90,7.69,15.96,1,-1,-1,-1
6,673,227.33,200.04,8.09,17.73,1,-1,-1,-1
6,668,227.53,249.48,8.14,14.78,1,-1,-1,-1
6,669,89.77,80.61,7.85,16.28,1,-1,-1,-1
7,659,123.63,130.84,16.24,7.67,1,-1,-1,-1
7,660,77.11,191.13,7.23,14.61,1,-1,-1,-1
7,661,90.89,125.48,8.02,15.65,1,-1,-1,-1
7,662,150.19,130.66,14.94,7.42,1,-1,-1,-1
7,663,42.96,131.11,17.96,8.17,1,-1,-1,-1
7,664,15.91,130.88,17.08,7.58,1,-1,-1,-1
7,665,77.23,219.02,8.61,17.37,1,-1,-1,-1
7,666,89.31,47.87,8.34,18.44,1,-1,-1,-1
7,667,226.99,225.44,7.66,16.06,1,-1,-1,-1
7,673,227.27,198.58,7.63,15.66,1,-1,-1,-1
