1,2672,128.13,-19.57,19.61,8.34,1,-1,-1,-1
1,2671,183.38,-19.48,16.36,7.78,1,-1,-1,-1
1,2670,73.07,8.75,10.73,18.54,1,-1,-1,-1
1,2669,71.90,209.74,6.15,9.03,1,-1,-1,-1
1,2668,57.45,32.92,7.94,16.95,1,-1,-1,-1
1,2667,70.85,261.85,7.86,16.96,1,-1,-1,-1
1,2666,29.97,118.32,16.75,8.30,1,-1,-1,-1
1,2665,-2.84,117.15,15.51,8.24,1,-1,-1,-1
1,2664,70.48,236.12,8.18,17.28,1,-1,-1,-1
1,2663,-36.54,117.35,19.09,8.31,1,-1,-1,-1
1,2662,158.18,-19.45,15.99,7.95,1,-1,-1,-1
1,2661,71.30,190.70,7.54,15.42,1,-1,-1,-1
1,2660,71.44,84.03,7.70,16.15,1,-1,-1,-1
1,2659,149.96,130.89,19.56,8.31,1,-1,-1,-1
1,2658,100.94,100.01,25.08,9.65,1,-1,-1,-1
1,2657,-58.28,116.00,8.84,5.93,1,-1,-1,-1
1,2656,71.07,165.05,8.09,18.09,1,-1,-1,-1
1,2655,124.44,130.71,14.63,7.44,1,-1,-1,-1
1,2654,71.78,58.12,7.35,14.88,1,-1,-1,-1
2,2673,200.71,132.28,20.73,10.36,1,-1,-1,-1
2,2672,127.82,-19.45,19.04,8.55,1,-1,-1,-1
2,2671,183.61,-21.20,16.56,8.17,1,-1,-1,-1
2,2670,73.40,8.53,10.78,18.37,1,-1,-1,-1
2,2669,71.65,209.70,6.44,9.27,1,-1,-1,-1
2,2668,57.30,32.75,8.39,17.09,1,-1,-1,-1
2,2667,71.06,261.69,7.61,16.42,1,-1,-1,-1
2,2666,34.82,118.34,15.94,8.59,1,-1,-1,-1
2,2665,0.43,117.85,15.60,8.19,1,-1,-1,-1
2,2664,70.50,236.46,8.29,17.95,1,-1,-1,-1
2,2663,-34.80,117.69,19.28,8.69,1,-1,-1,-1
2,2662,158.19,-19.48,15.74,7.73,1,-1,-1,-1
2,2661,71.32,190.66,7.56,15.43,1,-1,-1,-1
2,2660,71.38,84.22,7.77,16.64,1,-1,-1,-1
2,2659,149.64,131.43,19.64,8.59,1,-1,-1,-1
2,2658,100.08,100.04,25.05,9.55,1,-1,-1,-1
2,2657,-57.38,115.98,8.84,5.93,1,-1,-1,-1
2,2656,71.07,165.05,8.09,18.09,1,-1,-1,-1
2,2655,124.45,130.71,14.61,7.43,1,-1,-1,-1
2,2654,71.79,58.15,7.34,14.98,1,-1,-1,-1
3,2676,86.34,96.41,12.18,24.29,1,-1,-1,-1
3,2675,56.89,189.99,8.65,15.59,1,-1,-1,-1
3,2674,-55.39,143.88,20.18,9.60,1,-1,-1,-1
3,2672,128.59,-19.15,19.72,8.46,1,-1,-1,-1
3,2671,183.50,-18.88,16.42,8.52,1,-1,-1,-1
3,2670,72.79,8.96,11.44,19.41,1,-1,-1,-1
3,2669,71.96,209.69,6.12,8.95,1,-1,-1,-1
3,2668,57.33,32.64,8.07,16.89,1,-1,-1,-1
3,2667,70.88,262.69,7.67,16.69,1,-1,-1,-1
3,2666,39.08,117.83,15.81,8.53,1,-1,-1,-1
3,2665,2.55,117.36,15.81,8.05,1,-1,-1,-1
3,2664,70.59,236.16,8.12,17.66,1,-1,-1,-1
3,2663,-33.16,117.79,19.42,8.80,1,-1,-1,-1
3,2662,157.98,-19.22,15.91,7.89,1,-1,-1,-1
3,2661,70.44,188.80,9.39,14.56,1,-1,-1,-1
3,2660,71.39,84.14,7.76,16.52,1,-1,-1,-1
3,2659,149.67,130.96,19.91,8.62,1,-1,-1,-1
3,2658,100.67,99.97,25.06,9.55,1,-1,-1,-1
3,2657,-56.24,115.96,8.83,5.93,1,-1,-1,-1
3,2656,71.07,165.06,8.09,18.10,1,-1,-1,-1
3,2655,124.45,130.71,14.63,7.43,1,-1,-1,-1
3,2654,71.78,58.12,7.35,14.89,1,-1,-1,-1
4,2671,183.50,-19.19,17.27,9.24,1,-1,-1,-1
4,2669,71.95,209.77,6.07,8.93,1,-1,-1,-1
4,2668,57.24,32.88,8.18,17.40,1,-1,-1,-1
4,2667,70.88,261.33,7.78,16.32,1,-1,-1,-1
4,2666,43.09,116.97,15.97,8.06,1,-1,-1,-1
4,2665,5.42,117.37,15.55,7.55,1,-1,-1,-1
4,2664,70.37,236.61,8.17,17.81,1,-1,-1,-1
4,2663,-30.98,117.58,19.36,8.73,1,-1,-1,-1
4,2662,157.94,-19.49,15.85,7.91,1,-1,-1,-1
4,2661,71.18,190.88,7.87,15.31,1,-1,-1,-1
4,2660,71.39,84.18,7.75,16.54,1,-1,-1,-1
4,2659,149.66,131.10,19.14,8.48,1,-1,-1,-1
4,2658,100.37,100.01,25.08,9.58,1,-1,-1,-1
4,2657,-54.89,115.96,8.84,5.93,1,-1,-1,-1
4,2656,71.07,165.06,8.09,18.10,1,-1,-1,-1
4,2655,124.44,130.71,14.64,7.44,1,-1,-1,-1
4,2654,71.78,58.12,7.36,14.88,1,-1,-1,-1
5,2671,182.95,-19.39,17.77,9.78,1,-1,-1,-1
5,2669,71.76,209.63,6.12,8.99,1,-1,-1,-1
5,2668,57.31,32.45,8.12,17.22,1,-1,-1,-1
5,2667,70.92,261.62,7.70,16.33,1,-1,-1,-1
5,2666,48.01,116.80,15.65,8.03,1,-1,-1,-1
5,2665,9.67,117.15,15.26,7.39,1,-1,-1,-1
5,2664,70.59,236.19,8.11,17.67,1,-1,-1,-1
5,2663,-28.32,117.29,19.11,8.48,1,-1,-1,-1
5,2662,157.95,-19.57,16.02,7.95,1,-1,-1,-1
5,2661,71.37,190.81,7.61,15.43,1,-1,-1,-1
5,2660,71.39,84.10,7.74,16.41,1,-1,-1,-1
5,2659,149.84,131.29,19.43,8.52,1,-1,-1,-1
5,2658,100.64,100.07,25.07,9.75,1,-1,-1,-1
5,2657,-53.27,115.96,8.83,5.93,1,-1,-1,-1
5,2656,71.07,165.06,8.09,18.10,1,-1,-1,-1
5,2655,124.45,130.71,14.62,7.43,1,-1,-1,-1
5,2654,71.78,58.11,7.35,14.87,1,-1,-1,-1
6,2671,182.97,-19.20,17.05,8.97,1,-1,-1,-1
6,2669,71.88,209.62,6.11,8.96,1,-1,-1,-1
6,2668,57.30,32.98,8.24,17.37,1,-1,-1,-1
6,2667,70.84,261.49,7.77,16.39,1,-1,-1,-1
6,2666,53.20,116.29,15.10,7.66,1,-1,-1,-1
6,2665,12.93,117.69,15.58,7.57,1,-1,-1,-1
6,2664,70.50,236.37,8.09,17.73,1,-1,-1,-1
6,2663,-25.71,117.64,18.67,8.69,1,-1,-1,-1
