1,1517,124.10,130.97,15.29,7.87,1,-1,-1,-1
1,1518,87.77,131.07,18.82,8.08,1,-1,-1,-1
2,1517,124.09,130.99,15.32,7.89,1,-1,-1,-1
2,1518,87.53,131.10,19.04,8.18,1,-1,-1,-1
3,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
3,1518,87.65,131.10,18.86,8.10,1,-1,-1,-1
4,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
4,1518,87.51,131.07,18.93,8.13,1,-1,-1,-1
5,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
5,1518,87.60,131.09,18.98,8.15,1,-1,-1,-1
6,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
6,1518,87.62,131.06,18.97,8.15,1,-1,-1,-1
7,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
7,1518,87.66,131.05,19.00,8.17,1,-1,-1,-1
8,1517,124.09,130.99,15.32,7.89,1,-1,-1,-1
8,1518,87.71,131.05,18.90,8.12,1,-1,-1,-1
9,1517,124.09,130.98,15.33,7.89,1,-1,-1,-1
9,1518,87.78,131.07,18.91,8.12,1,-1,-1,-1
10,1517,124.12,130.95,15.26,7.85,1,-1,-1,-1
10,1518,87.62,131.04,18.88,8.11,1,-1,-1,-1
11,1517,124.10,130.97,15.31,7.88,1,-1,-1,-1
11,1518,87.52,131.11,19.00,8.16,1,-1,-1,-1
12,1517,124.10,130.98,15.31,7.88,1,-1,-1,-1
12,1518,87.73,131.09,18.86,8.11,1,-1,-1,-1
13,1517,124.09,130.98,15.32,7.89,1,-1,-1,-1
13,1518,87.64,131.09,19.00,8.17,1,-1,-1,-1
14,1517,124.09,130.98,15.33,7.89,1,-1,-1,-1
14,1518,87.71,131.05,18.96,8.15,1,-1,-1,-1
15,1517,124.10,130.98,15.30,7.88,1,-1,-1,-1
15,1518,87.73,131.06,18.94,8.14,1,-1,-1,-1
16,1517,124.10,130.98,15.30,7.88,1,-1,-1,-1
16,1518,87.67,131.06,18.73,8.06,1,-1,-1,-1
17,1517,124.10,130.98,15.29,7.87,1,-1,-1,-1
17,1518,87.21,131.05,18.79,8.10,1,-1,-1,-1
18,1517,124.09,130.99,15.33,7.89,1,-1,-1,-1
18,1518,86.28,131.00,18.77,8.09,1,-1,-1,-1
19,1517,124.09,130.98,15.33,7.89,1,-1,-1,-1
19,1518,85.00,131.07,18.80,8.10,1,-1,-1,-1
20,1517,124.12,130.96,15.27,7.85,1,-1,-1,-1
20,1518,83.71,131.06,18.80,8.09,1,-1,-1,-1
21,1517,124.09,130.97,15.30,7.87,1,-1,-1,-1
21,1518,81.88,130.77,18.37,7.86,1,-1,-1,-1
22,1517,124.08,130.98,15.33,7.88,1,-1,-1,-1
22,1518,79.61,130.96,18.78,8.03,1,-1,-1,-1
23,1517,124.07,130.99,15.34,7.89,1,-1,-1,-1
23,1518,77.72,130.94,18.97,8.11,1,-1,-1,-1
24,1517,124.08,130.99,15.35,7.89,1,-1,-1,-1
25,1517,124.09,130.97,15.32,7.87,1,-1,-1,-1
25,1518,73.03,130.52,18.84,8.01,1,-1,-1,-1
26,1517,124.09,130.97,15.31,7.86,1,-1,-1,-1
26,1518,68.97,130.30,19.89,8.46,1,-1,-1,-1
27,1517,124.09,130.98,15.31,7.87,1,-1,-1,-1
27,1518,66.04,129.98,20.73,8.86,1,-1,-1,-1
28,1517,124.10,130.97,15.30,7.86,1,-1,-1,-1
28,1518,61.34,129.46,24.41,10.66,1,-1,-1,-1
29,1517,124.11,130.96,15.27,7.85,1,-1,-1,-1
29,1518,56.66,128.82,27.72,12.45,1,-1,-1,-1
30,1517,124.11,130.97,15.27,7.85,1,-1,-1,-1
30,1518,51.41,128.77,32.87,15.36,1,-1,-1,-1
31,1517,124.12,130.97,15.27,7.85,1,-1,-1,-1
31,1518,46.42,127.72,37.42,18.36,1,-1,-1,-1
32,1517,124.13,130.96,15.24,7.84,1,-1,-1,-1
32,1518,44.00,125.51,37.97,19.56,1,-1,-1,-1
33,1517,124.21,130.92,15.09,7.76,1,-1,-1,-1
33,1518,41.52,122.19,38.92,21.20,1,-1,-1,-1
34,1517,124.18,130.94,15.16,7.80,1,-1,-1,-1
34,1518,40.89,118.15,38.13,22.00,1,-1,-1,-1
35,1517,124.17,130.94,15.18,7.81,1,-1,-1,-1
36,1517,124.18,130.93,15.16,7.80,1,-1,-1,-1
36,1518,42.10,107.80,35.62,22.14,1,-1,-1,-1
37,1517,124.17,130.94,15.18,7.81,1,-1,-1,-1
37,1518,45.40,101.70,31.89,21.33,1,-1,-1,-1
38,1517,124.16,130.95,15.19,7.82,1,-1,-1,-1
38,1518,48.55,95.66,29.83,21.56,1,-1,-1,-1
39,1517,124.14,130.96,15.23,7.85,1,-1,-1,-1
39,1518,52.11,89.20,27.54,21.42,1,-1,-1,-1
40,1517,124.19,130.93,15.12,7.79,1,-1,-1,-1
40,1518,55.72,82.53,25.69,21.39,1,-1,-1,-1
41,1517,124.16,130.95,15.19,7.83,1,-1,-1,-1
41,1518,59.75,75.64,23.84,21.28,1,-1,-1,-1
42,1517,124.13,130.96,15.27,7.87,1,-1,-1,-1
42,1518,63.94,68.74,22.21,21.10,1,-1,-1,-1
43,1517,124.12,130.97,15.29,7.88,1,-1,-1,-1
44,1517,124.10,130.98,15.31,7.90,1,-1,-1,-1
44,1518,71.94,56.53,20.08,20.30,1,-1,-1,-1
45,1517,124.10,130.99,15.32,7.91,1,-1,-1,-1
45,1518,76.73,49.75,18.68,20.09,1,-1,-1,-1
46,1517,124.10,130.99,15.33,7.91,1,-1,-1,-1
46,1518,81.05,44.30,17.76,20.17,1,-1,-1,-1
47,1517,124.15,130.95,15.19,7.84,1,-1,-1,-1
47,1518,85.35,39.17,17.08,20.43,1,-1,-1,-1
48,1517,124.14,130.96,15.23,7.86,1,-1,-1,-1
48,1518,89.65,35.21,16.58,20.82,1,-1,-1,-1
49,1517,124.11,130.99,15.30,7.90,1,-1,-1,-1
49,1518,94.50,30.58,15.37,20.14,1,-1,-1,-1
50,1517,124.11,130.99,15.30,7.90,1,-1,-1,-1
50,1518,99.30,26.52,14.54,19.76,1,-1,-1,-1
51,1517,124.10,130.99,15.31,7.91,1,-1,-1,-1
52,1517,124.11,130.98,15.28,7.89,1,-1,-1,-1
52,1518,109.15,18.05,11.19,15.59,1,-1,-1,-1
53,1517,124.12,130.98,15.27,7.88,1,-1,-1,-1
53,1518,113.32,16.28,11.73,16.71,1,-1,-1,-1
54,1517,124.12,130.97,15.26,7.88,1,-1,-1,-1
54,1518,117.41,13.37,12.49,18.36,1,-1,-1,-1
55,1517,124.10,130.98,15.31,7.90,1,-1,-1,-1
56,1517,124.11,130.99,15.30,7.89,1,-1,-1,-1
56,1518,128.01,6.75,10.50,15.67,1,-1,-1,-1
57,1517,124.11,130.98,15.29,7.89,1,-1,-1,-1
58,1517,124.14,130.95,15.21,7.84,1,-1,-1,-1
59,1517,124.15,130.94,15.18,7.83,1,-1,-1,-1
60,1517,124.16,130.93,15.16,7.82,1,-1,-1,-1
61,1517,124.19,130.92,15.12,7.80,1,-1,-1,-1
62,1517,124.18,130.93,15.13,7.80,1,-1,-1,-1
63,1517,124.15,130.94,15.18,7.83,1,-1,-1,-1
