1,135,122.53,130.86,18.45,7.74,1,-1,-1,-1
1,136,34.54,186.68,8.45,18.34,1,-1,-1,-1
2,135,122.52,130.87,18.47,7.75,1,-1,-1,-1
2,136,35.07,185.14,7.66,16.60,1,-1,-1,-1
3,135,122.53,130.86,18.46,7.74,1,-1,-1,-1
3,136,34.63,186.28,8.17,17.71,1,-1,-1,-1
3,137,49.00,218.74,9.21,18.67,1,-1,-1,-1
3,138,93.88,131.06,17.87,8.26,1,-1,-1,-1
4,135,122.52,130.87,18.47,7.75,1,-1,-1,-1
4,136,34.74,185.86,7.90,17.07,1,-1,-1,-1
4,137,48.94,218.81,9.34,18.95,1,-1,-1,-1
4,138,93.79,131.14,18.65,8.64,1,-1,-1,-1
5,135,122.52,130.86,18.46,7.74,1,-1,-1,-1
5,136,34.45,186.68,8.48,18.34,1,-1,-1,-1
5,137,49.38,217.24,8.58,17.39,1,-1,-1,-1
5,138,93.87,131.20,18.62,8.65,1,-1,-1,-1
6,135,122.52,130.87,18.45,7.74,1,-1,-1,-1
6,136,34.45,186.77,8.53,18.42,1,-1,-1,-1
6,138,94.11,131.08,17.73,8.23,1,-1,-1,-1
7,135,122.53,130.86,18.45,7.74,1,-1,-1,-1
7,136,34.21,187.14,8.74,18.86,1,-1,-1,-1
7,138,94.31,130.86,17.49,8.12,1,-1,-1,-1
8,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
8,136,34.70,186.13,8.21,17.69,1,-1,-1,-1
8,138,94.08,130.95,17.69,8.21,1,-1,-1,-1
9,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
9,136,34.60,186.63,8.45,18.23,1,-1,-1,-1
9,138,94.09,130.89,17.58,8.15,1,-1,-1,-1
10,135,122.53,130.86,18.44,7.73,1,-1,-1,-1
10,136,34.43,187.07,8.64,18.69,1,-1,-1,-1
10,138,94.28,130.89,17.24,7.98,1,-1,-1,-1
11,135,122.53,130.86,18.45,7.74,1,-1,-1,-1
11,136,34.86,185.99,8.02,17.31,1,-1,-1,-1
11,138,94.45,130.82,17.15,7.94,1,-1,-1,-1
12,135,122.53,130.86,18.45,7.74,1,-1,-1,-1
12,136,34.56,186.55,8.42,18.21,1,-1,-1,-1
12,138,94.27,130.94,17.33,8.02,1,-1,-1,-1
13,135,122.53,130.86,18.45,7.74,1,-1,-1,-1
13,136,34.55,186.71,8.51,18.40,1,-1,-1,-1
13,138,94.09,130.99,17.49,8.08,1,-1,-1,-1
13,140,35.61,218.76,8.32,17.03,1,-1,-1,-1
14,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
14,136,34.62,186.39,8.33,17.97,1,-1,-1,-1
14,138,94.19,130.96,17.48,8.08,1,-1,-1,-1
14,140,35.17,218.29,8.69,17.75,1,-1,-1,-1
15,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
15,136,34.88,185.49,7.89,16.86,1,-1,-1,-1
15,138,94.07,130.90,17.64,8.16,1,-1,-1,-1
15,140,35.05,218.27,8.76,17.87,1,-1,-1,-1
16,135,122.52,130.87,18.45,7.74,1,-1,-1,-1
16,136,35.03,185.19,7.82,16.60,1,-1,-1,-1
16,138,94.21,130.92,17.39,8.02,1,-1,-1,-1
16,140,34.97,218.12,8.95,18.25,1,-1,-1,-1
16,137,48.85,218.50,9.23,18.73,1,-1,-1,-1
17,135,122.52,130.87,18.47,7.75,1,-1,-1,-1
17,136,34.72,185.86,8.27,17.53,1,-1,-1,-1
17,138,93.91,130.96,17.80,8.21,1,-1,-1,-1
17,140,35.24,217.02,8.49,17.30,1,-1,-1,-1
18,135,122.52,130.86,18.46,7.74,1,-1,-1,-1
18,136,34.51,186.83,8.66,18.40,1,-1,-1,-1
18,138,94.16,130.92,17.44,8.01,1,-1,-1,-1
18,140,35.40,216.25,8.30,16.82,1,-1,-1,-1
19,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
19,136,34.60,186.67,8.62,18.29,1,-1,-1,-1
19,138,93.82,131.03,17.93,8.24,1,-1,-1,-1
19,140,35.35,216.25,8.33,16.77,1,-1,-1,-1
20,135,122.52,130.86,18.45,7.74,1,-1,-1,-1
20,136,34.38,187.26,8.86,18.86,1,-1,-1,-1
20,138,94.13,130.93,17.62,8.11,1,-1,-1,-1
20,140,35.61,214.58,7.76,15.47,1,-1,-1,-1
