1,2904,94.960000,315.740000,9.120000,17.610000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2903,73.480000,204.950000,9.580000,19.390000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2902,230.550000,162.930000,23.780000,18.850000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2901,75.100000,234.700000,9.490000,19.740000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2900,75.760000,26.890000,8.310000,17.310000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2899,180.530000,138.730000,17.840000,10.220000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2898,12.070000,119.500000,20.880000,10.510000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2897,96.010000,354.290000,11.490000,25.830000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2896,77.290000,272.190000,9.890000,19.720000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2895,79.260000,71.350000,8.290000,15.000000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2894,124.130000,130.940000,15.260000,7.900000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
1,2893,150.440000,133.500000,19.620000,9.700000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
2,2907,206.070000,147.090000,20.070000,12.770000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
2,2906,58.030000,-34.040000,8.720000,17.190000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
2,2905,9.530000,183.360000,19.950000,10.550000,1,-1,-1,-1,10.000000,10.000000,10.000000,10.000000
2,2903,72.985325,203.077597,9.369470,17.555363,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2902,232.073401,164.210654,24.582813,19.788343,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2901,75.211297,234.937968,9.367396,19.564035,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2900,75.136552,26.877815,9.366915,19.364168,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2899,180.288636,139.434494,18.192740,10.850808,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2898,12.059533,119.285621,21.080916,10.678783,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2897,96.219848,353.995481,11.290281,25.579122,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2896,77.290597,272.198823,9.898806,19.732351,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2895,79.199796,71.506815,8.050445,14.726365,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2894,124.129820,130.940075,15.220365,7.879852,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
2,2893,150.440000,133.500000,19.620000,9.700000,1,-1,-1,-1,0.999900,0.999900,9.990021,5.238095
3,2903,72.860997,202.861030,9.566305,17.236479,1,-1,-1,-1,0.941153,0.941153,8.384601,3.841642
3,2902,231.625595,164.534411,24.745103,19.873921,1,-1,-1,-1,0.941153,0.941153,8.384601,3.841642
